province;red;green;blue;x;x
6759;43;131;48;Okefenokee;x
6760;199;246;216;Blackshear;x
6761;81;146;11;Jesup;x
6762;240;185;240;Alma;x
6763;248;185;42;Hazlehurst;x
6764;65;207;21;Douglas;x
6765;240;188;146;Darien;x
6766;125;166;11;Hinesville;x
6767;245;12;230;Statesboro;x
6768;208;165;169;Reidsville;x
6769;138;204;122;Swainsboro;x
6770;54;21;0;Sylvania;x
6771;138;221;235;Louisville;x
6772;220;14;239;Thomson;x
6773;92;111;88;Appling;x
6774;130;194;73;Covington;x
6775;103;130;16;Monroe;x
6776;121;193;254;Madison;x
6777;178;235;102;Greensboro;x
6778;249;127;205;Lexington;x
6779;193;68;165;Washington;x
6780;44;134;159;Winder;x
6781;185;120;47;Athens;x
6782;39;118;102;Elberton;x
6783;50;237;92;Carnesville;x
6784;141;48;218;Hartwell;x
6785;176;77;87;Toccoa;x
6786;175;104;221;Florence;x
6787;55;152;226;Athens;x
6788;75;115;60;Huntsville;x
6789;83;245;167;Koasati;x
6790;184;197;215;Russellville;x
6791;106;85;81;Moulton;x
6792;67;221;233;Buttahatchee;x
6793;254;116;232;Vernon;x
6794;234;199;48;Double Springs;x
6795;238;176;171;Jasper;x
6796;212;234;114;Decatur;x
6797;110;111;155;Guntersville;x
6798;100;19;228;Gadsden;x
6799;205;174;120;Fort Payne;x
6800;153;175;168;Centre;x
6801;249;59;48;Cahaba;x
6802;237;163;160;Centreville;x
6803;6;115;138;Carrollton;x
6804;187;239;116;Eutaw;x
6805;127;227;253;Greensboro;x
6806;23;224;164;Butler;x
6807;57;115;118;Linden;x
6808;42;253;189;Grove Hill;x
6809;33;239;32;Moila;x
6810;200;49;231;Tensaw;x
6811;183;183;121;Clanton;x
6812;169;166;235;Kasihta;x
6813;70;71;41;Selma;x
6814;6;104;80;Atagi;x
6815;130;44;193;Wetumpka;x
6816;39;178;178;Pakana;x
6817;229;114;24;Monroeville;x
6818;85;115;21;Wakokai;x
6819;51;193;216;Shambia;x
6820;3;254;92;Andalusia;x
6821;89;194;44;Ashville;x
6822;181;234;197;Anniston;x
6823;122;247;227;Talladega;x
6824;86;244;59;Wedowee;x
6825;219;54;63;Dadeville;x
6826;153;83;235;LaFayette;x
6827;204;226;125;Union Springs;x
6828;150;99;8;Phenix City;x
6829;124;85;232;Talakhatchee;x
6830;79;163;32;Choctawhatchee;x
6831;8;217;23;Talak;x
6832;88;172;88;Abbeville;x
6833;56;165;39;Geneva;x
6834;15;52;38;Dothan;x
6835;161;117;245;Sawokli;x
6836;253;82;219;Okaloosa;x
6837;185;215;18;Chautauqua;x
6838;211;71;206;Weekaywehatchee;x
6839;137;30;16;Chipola;x
6840;138;154;34;Apalachicola;x
6841;178;37;146;Chine;x
6842;216;71;89;Quincy;x
6843;28;242;124;Amacano;x
6844;171;187;190;Okli;x
6845;60;226;249;Wakulla;x
6846;69;55;214;Monticello;x
6847;59;65;70;Madison;x
6848;210;49;225;Yustaga;x
6849;243;3;151;Mikasukis;x
6850;100;144;156;Tustenuggee;x
6851;176;96;64;Mayo;x
6852;70;236;73;Cross City;x
6853;76;136;168;Bronson;x
6854;79;48;68;Osceola;x
6855;208;253;30;Lake Butler;x
6856;224;39;195;Saturiwa;x
6857;43;189;63;Pilo Taikita;x
6858;112;141;201;Bunnell;x
6859;186;156;238;Ocale;x
6860;211;82;250;Bushnell;x
6861;242;83;166;Pohoy;x
6862;113;118;111;Alafay;x
6863;19;123;114;Tocabaga;x
6864;24;248;190;Talakchopko;x
6865;95;247;137;Tavares;x
6866;47;193;20;Acuera;x
6867;181;221;107;Ho Bay;x
6868;31;247;152;Manatee;x
6869;79;43;131;Wauchula;x
6870;219;180;51;Istokpoga;x
6871;200;23;128;Thlothlopopka;x
6872;136;50;158;Kissimmee;x
6873;234;118;205;Okeechobee;x
6874;69;51;8;Guacata;x
6875;129;89;156;Caloosahatchee;x
6876;245;56;78;East Naples;x
6877;157;178;54;Tequesta;x
6878;230;244;193;Jaega;x
6879;236;195;7;Vizcayno;x
6880;238;239;169;Tunica;x
6881;240;117;36;Hernando;x
6882;16;191;160;Tallahatchie;x
6883;195;45;162;Rosedale;x
6884;107;122;131;Charleston;x
6885;162;100;96;Yalooboshi;x
6886;218;57;137;Greenwood;x
6887;195;245;64;Carrollton;x
6888;108;208;177;Koroa;x
6889;143;194;65;Ibitoupa;x
6890;252;122;123;Holly Springs;x
6891;149;201;220;Ashland;x
6892;12;225;239;Booneville;x
6893;233;225;232;Oxford;x
6894;48;25;237;Pontotoc;x
6895;250;131;190;Pittsboro;x
6896;25;160;40;Aberdeen;x
6897;172;178;138;Walthall;x
6898;125;176;191;Oktibbeha;x
6899;189;228;41;Columbus;x
6900;224;239;172;Taensa;x
6901;206;73;209;Tiou;x
6902;217;232;222;Vicksburg;x
6903;221;182;5;Grigra;x
6904;183;81;186;Hazlehurst;x
6905;47;117;221;Natchez;x
6906;67;240;221;Meadville;x
6907;214;186;148;Monticello;x
6908;207;223;192;Prentiss;x
6909;91;136;46;Woodville;x
6910;142;95;16;Houma;x
6911;59;146;164;Magnolia;x
6912;89;100;102;Columbia;x
6913;110;122;53;Kosciusko;x
6914;55;224;248;Louisville;x
6915;167;54;150;Philadelphia;x
6916;148;170;46;De Kalb;x
6917;33;191;185;Decatur;x
6918;142;110;212;Raleigh;x
6919;228;190;159;Quitman;x
6920;106;136;68;Laurel;x
6921;248;251;221;Waynesboro;x
6922;136;56;27;Hattiesburg;x
6923;194;126;164;Pascagoula;x
6924;3;109;40;Acolapissa;x
6925;151;181;96;Moctobi;x
6926;138;227;179;Franklinton;x
6927;17;150;5;Hachofakti;x
6928;92;10;24;Tangipahoa;x
6929;90;152;207;Okelousa;x
6930;138;224;120;Livingston;x
6931;170;170;249;Clinton;x
6932;217;225;141;Pwahnt Coopay;x
6933;252;86;197;Plakemine;x
6934;160;142;150;Chitimacha;x
6935;195;87;51;Atchafalaya;x
6936;50;178;82;Convent;x
6937;253;124;249;Humma;x
6938;51;163;7;Washa;x
6939;232;244;220;Hahnville;x
6940;62;127;160;Chalmette;x
6941;249;206;49;Piakimin;x
6942;148;189;97;Leesville;x
6943;18;84;225;Kisatchie;x
6944;19;177;89;Avoyel;x
6945;116;0;95;DeRidder;x
6946;84;117;79;Coushatta;x
6947;164;66;25;Opelousas;x
6948;225;190;77;Quelqueshue;x
6949;235;163;182;Mermentau;x
6950;194;110;135;Crowley;x
6951;243;0;63;Katkosh;x
6952;138;134;154;Atakapa;x
6953;10;247;81;Teche;x
6954;202;113;171;Many;x
6955;207;163;130;Nashitosh;x
6956;89;189;80;Colfax;x
6957;196;5;77;Jena;x
6958;132;55;164;Vidalia;x
6959;74;186;234;Nacomo;x
6960;253;100;108;Arcadia;x
6961;167;197;159;Minden;x
6962;224;115;152;Ruston;x
6963;188;6;12;Farmerville;x
6964;32;245;46;Ouachita;x
6965;182;100;214;Winnsboro;x
6966;170;108;83;Tallulah;x
6967;189;234;20;Oak Grove;x
6968;211;148;15;Bastrop;x
6969;119;247;194;Hamburg;x
6970;254;133;110;Guachoya;x
6971;229;192;84;Monticello;x
6972;75;253;147;Rison;x
6973;144;146;147;Arkansas City;x
6974;17;132;133;Sheridan;x
6975;222;248;115;Pine Bluff;x
6976;147;67;91;Stuttgart;x
6977;154;52;175;Helena;x
6978;222;216;8;Marianna;x
6979;202;40;81;Clarendon;x
6980;186;219;40;Lonoke;x
6981;159;103;19;El Dorado;x
6982;47;247;196;Magnolia;x
6983;116;170;42;Texarkana;x
6984;182;95;231;Camden;x
6985;40;158;208;Hope;x
6986;42;142;80;De Queen;x
6987;240;34;234;Murfreesboro;x
6988;68;33;188;Arkadelphia;x
6989;125;88;223;Fordyce;x
6990;237;246;35;Mena;x
6991;4;234;188;Tula;x
6992;118;254;1;Waldron;x
6993;74;171;73;Danville;x
6994;17;219;184;Perryville;x
6995;37;249;51;Conway;x
6996;178;139;57;Searcy;x
6997;85;116;70;Augusta;x
6998;221;215;184;Forrest City;x
6999;147;62;210;Marion;x
7000;237;170;146;Heber Springs;x
7001;151;210;244;Batesville;x
7002;150;244;178;Blytheville;x
7003;63;158;232;Paragould;x
7004;81;171;187;Pocahontas;x
7005;233;77;80;Ash Flat;x
7006;170;156;48;Paris;x
7007;174;187;120;Ozark;x
7008;53;122;150;Russellville;x
7009;236;120;160;Morrilton;x
7010;205;85;58;Fayetteville;x
7011;102;83;15;Jasper;x
7012;149;123;160;Marshall;x
7013;244;24;201;Mountain View;x
7014;145;161;14;Melbourne;x
7015;211;240;220;Yellville;x
7016;189;113;230;Harrison;x
7017;93;227;38;Rogers;x
7018;75;130;5;Pineville;x
7019;175;214;247;Cassville;x
7020;153;170;152;Forsyth;x
7021;49;219;91;Gainesville;x
7022;244;102;145;West Plains;x
7023;14;185;179;Mount Vernon;x
7024;164;122;194;Ozark MO;x
7025;167;26;124;Ava;x
7026;17;203;168;Lamar;x
7027;194;240;70;Hartville;x
7028;236;117;247;Houston;x
7029;162;144;90;Stockton;x
7030;102;8;158;Bolivar;x
7031;48;105;127;Lebanon;x
7032;145;216;246;Rolla;x
7033;145;88;112;Butler;x
7034;127;203;92;Osceola;x 
7035;17;67;37;Clinton MO;x
7036;34;12;93;Camdenton;x
7037;164;73;233;Tuscumbia;x
7038;205;46;65;Vienna;x
7039;207;118;141;Alton;x
7040;240;89;210;Eminence;x
7041;250;71;223;Doniphan;x
7042;88;170;63;Poplar Bluff;x
7043;191;117;32;Pemiskaw;x
7044;239;154;0;Bloomfield;x
7045;12;43;68;Benton;x
7046;205;85;175;Salem;x
7047;182;134;10;Centerville;x
7048;81;134;168;Greenville;x
7049;29;252;221;Marble Hill;x
7050;109;228;184;Steelville;x
7051;107;50;208;Farmington;x
7052;180;242;108;Perryville;x
7053;217;99;51;Linn;x
7054;211;149;30;Union;x
7055;146;81;50;Hillsboro;x
7056;152;50;72;Fulton;x
7057;82;72;100;Montgomery City;x
7058;39;129;130;Troy;x
7059;83;225;82;Warrensburg;x
7060;114;54;18;Sedalia;x
7061;208;12;189;St. Joseph;x
7062;215;242;128;Savannah;x
7063;128;209;162;Rock Port;x
7064;8;126;100;Liberty;x
7065;142;129;223;Kingston;x
7066;165;46;102;Gallatin;x
7067;23;80;175;Albany;x
7068;13;94;214;Bethany;x
7069;104;100;190;Carrollton;x
7070;191;219;248;Princeton;x
7071;95;208;223;Boonville;x
7072;209;235;242;Columbia;x
7073;160;63;38;Mexico;x
7074;87;221;70;Bowling Green;x
7075;60;78;81;Keytesville;x
7076;179;105;237;Macon;x
7077;227;4;242;Milan;x
7078;196;150;153;Lancaster;x
7079;198;220;195;New London;x
7080;198;181;1;Palmyra;x
7081;34;106;82;Edina;x
7082;116;171;106;Kahoka;x
7083;167;19;57;Hugoton;x
7084;132;131;134;Johnson City;x
7085;237;169;189;Lakin;x
7086;124;170;203;Tribune;x
7087;64;222;51;Cimarron;x
7088;14;117;93;Sequoyah;x
7089;186;168;104;Dighton;x
7090;197;79;169;Ashland;x
7091;66;107;35;Dodge City;x
7092;163;183;174;Jetmore;x
7093;46;182;177;Ness City;x
7094;59;243;41;Aya Dalda Pa;x
7095;224;195;189;Greensburg;x
7096;232;217;1;Pratt;x
7097;215;169;111;Larned;x
7098;108;225;178;Great Bend;x
7099;186;29;132;Anthony;x
7100;145;229;254;Kingman;x
7101;214;50;0;Hutchinson;x
7102;134;81;114;Ne Shuta;x
7103;161;37;36;Wellington;x
7104;250;142;10;Winfield;x
7105;242;225;12;El Dorado;x
7106;88;42;186;Neosho;x
7107;221;81;98;Sedan;x
7108;3;212;190;Eureka;x
7109;192;175;100;Emporia;x
7110;77;104;132;Independence;x
7111;1;15;126;Chonka;x
7112;178;38;104;Erie;x
7113;253;3;68;Yates Center;x
7114;50;217;170;Girard;x
7115;90;250;144;Fort Scott;x
7116;246;149;3;Burlington;x
7117;236;7;122;Garnett;x
7118;250;195;74;Thakiwaki;x
7119;184;31;200;Paola;x
7120;100;71;191;Hathawekela;x
7121;15;111;3;Leavenworth;x
7122;41;152;25;Atchison;x
7123;25;35;220;Hári Wáta;x
7124;150;229;93;Holton;x
7125;68;154;142;Aahkawirarahkata;x
7126;36;213;76;Taovaya;x
7127;28;100;198;Wah Bon Seh;x
7128;86;242;106;Clay Center;x
7129;209;85;215;Manyinkatuhuudje;x
7130;247;64;29;Nemaha;x
7131;15;239;114;Mahaska;x
7132;212;188;84;Lincoln Center;x
7133;147;85;74;Mahohevaohe;x
7134;97;252;109;Mankato;x
7135;2;252;104;Osborne;x
7136;147;89;60;Kiicawiicaku;x
7137;97;252;12;Gove City;x
7138;60;167;170;Hill City;x
7139;223;242;147;Sappa;x
7140;156;190;230;Oakley;x
7141;214;99;94;Goodland;x
7142;150;58;25;Atwood;x
7143;102;6;101;Ní Máha;x
7144;255;150;161;Auburn;x
7145;221;200;129;Kícpaaruksti;x
7146;238;83;111;Oto;x
7147;24;226;65;Fairbury;x
7148;134;236;72;Wilber;x
7149;248;254;234;Seward;x
7150;53;100;96;Nelson;x
7151;188;216;64;Geneva;x
7152;217;141;202;Aurora;x
7153;137;3;231;Wghu;x
7154;152;245;84;Schuyler;x
7155;102;166;219;Blair;x
7156;121;189;189;West Point;x
7157;109;199;44;Tekamah;x
7158;98;70;51;Wayne;x
7159;149;177;189;Pender;x
7160;101;165;142;Ponca;x
7161;190;21;103;Chaui;x
7162;70;152;206;Osceola;x
7163;105;145;185;Norfolk;x
7164;61;6;8;Ní Ubthátha;x
7165;46;141;56;Center;x
7166;96;173;87;Skidi;x
7167;103;180;71;Ord;x
7168;163;171;107;Bartlett;x
7169;109;168;186;Níbraxge;x
7170;63;60;67;Monowi;x
7171;125;41;176;Broken Bow;x
7172;166;76;148;Taylor;x
7173;204;36;137;Ainsworth;x
7174;203;180;111;Keya Paha;x
7175;81;132;0;Franklin;x
7176;48;220;220;Kearney;x
7177;106;179;4;Beaver City;x
7178;14;213;68;Holdrege;x
7179;116;56;210;Lexington;x
7180;112;26;113;Chanshasha Wakpala;x
7181;133;12;73;Stockville;x
7182;195;221;156;Benkelman;x
7183;239;199;206;Hayes Center;x
7184;91;195;53;Kíckatus;x
7185;119;220;135;Grant;x
7186;135;14;4;Tryon;x
7187;147;127;143;Thedford;x
7188;242;13;58;Arthur;x
7189;143;30;229;Hyannis;x
7190;62;132;77;Chappell;x
7191;194;203;168;Oshkosh;x
7192;48;163;0;Sidney;x
7193;35;171;84;Bridgeport;x
7194;179;61;39;Kimball;x
7195;116;90;67;Phankéska;x
7196;144;253;114;Owáthoksu;x
7197;56;189;73;Chápa;x
7198;169;37;212;Btháska;x
7199;106;160;139;Monona;x
7200;137;196;162;Carroll;x
7201;119;48;190;Boone;x
7202;147;110;164;Squaw;x
7203;120;202;224;Nishnabotna;x
7204;39;199;164;Guthrie Center;x
7205;224;162;34;Adel;x
7206;153;119;206;Manawa;x
7207;20;190;4;Greenfield;x
7208;114;49;180;Indianola;x
7209;156;130;202;Red Oak;x
7210;80;202;19;Creston;x
7211;200;45;212;Chariton;x
7212;232;228;234;Nyi At'awe;x
7213;175;145;89;Mount Ayr;x
7214;163;4;142;Leon;x
7215;93;238;189;Taimah;x
7216;22;95;103;Marengo;x
7217;163;70;176;Iowa City;x
7218;230;21;93;Tipton;x
7219;4;167;22;Maquaw-Autaw;x
7220;4;178;17;Xosau;x
7221;120;241;125;Mvskoke;x
7222;224;64;50;Washington;x
7223;160;18;10;Musquakeen;x
7224;195;17;65;Wapello;x
7225;201;145;216;Ottumwa;x
7226;194;144;139;Appanoose;x
7227;77;207;81;Fairfield;x
7228;75;6;185;Keosauqua;x
7229;71;6;210;Shoquoquon;x
7230;5;71;64;Quashquame;x
7231;4;101;51;Rock Rapids;x
7232;102;199;20;Primghar;x
7233;141;19;71;Estherville;x
7234;151;200;0;Spencer;x
7235;152;7;4;Okamanpeedan;x
7236;91;51;71;Le Mars;x
7237;31;10;9;Storm Lake;x
7238;123;31;168;Wahkaw;x
7239;229;122;50;Rockwell City;x
7240;19;220;141;Ihanktonwan;x
7241;170;117;225;Fort Dodge;x
7242;114;177;174;Forest City;x
7243;243;228;83;Cresco;x
7244;74;207;237;New Hampton;x
7245;67;52;6;Waukon;x
7246;12;138;163;Clarion;x
7247;242;84;216;Waverly;x
7248;186;14;193;Eldora;x
7249;188;71;151;Waterloo;x
7250;149;144;213;West Union;x
7251;92;200;219;Independence;x
7252;9;23;162;Dubuque;x
7253;109;40;118;Cannomok'e;x
7254;170;152;115;Okabena;x
7255;115;44;25;Waraju;x
7256;108;214;218;Inyan Shasha;x
7257;225;149;129;Ouadebamenilsouté;x
7258;217;100;69;Oceti Sakowin;x
7259;17;199;216;Pajutazee;x
7260;197;0;5;Watpá Mnísota;x
7261;38;106;12;Ishtakhaba;x
7262;29;42;220;Makato Osa Watapa;x
7263;236;171;101;Wakpá Owóthanna;x
7264;55;228;174;Mnisota Makoce;x
7265;36;220;129;Wapka Wazi Oju;x
7266;252;98;138;Oneota;x
7267;225;15;21;Mnísosethaka;x
7268;205;224;16;Keoxa;x
7269;33;243;197;Hupahuduta;x
7270;255;21;132;Sakatah;x
7271;74;87;78;Ozaawindib;x
7272;155;246;194;Gaylord;x
7273;57;179;114;Aandego-Ziibi;x
7274;240;115;81;Olivia;x
7275;181;198;241;Buffalo;x
7276;171;41;112;Kandiyohi;x
7277;10;143;172;Psoralea Esculenta;x
7278;253;9;234;Ortonville;x
7279;166;140;197;Mustinka;x
7280;123;179;56;Mayawakhan;x
7281;193;52;169;Gaa-Zhaagawashkodeyaa;x
7282;199;143;156;Wadena;x
7283;205;247;57;Gaa-Zagaskwaajimekaag;x
7284;189;120;60;Gaagaagiwigwani;x
7285;48;247;181;Manoominikeshiinh;x
7286;239;106;65;Isanti;x
7287;104;194;255;Ishkodewaaboo;x
7288;155;251;149;Nookeziibi;x
7289;120;189;154;Missisawgaiegon;x
7290;23;71;106;Kanabecosippi;x
7291;195;227;62;Bikwas;x
7292;203;189;4;Chiminising;x
7293;242;41;35;Nemadji;x
7294;25;164;155;Omashkoozo;x
7295;81;216;158;Koochiching;x
7296;92;147;217;Misaabewajiw;x
7297;126;77;21;Gichibiitoobiig;x
7298;173;49;50;Nashua;x
7299;100;150;132;Fergus Falls;x
7300;7;123;183;Detroit Lakes;x
7301;154;133;244;Ada;x
7302;100;109;33;Miskwaagamiiwi;x
7303;176;189;214;Zaaga'iganiiwi;x
7304;136;191;206;Gimoodakiwi;x
7305;105;148;41;Bemijigamaag;x
7306;91;232;141;Warren;x
7307;100;235;249;Hallock;x
7308;196;105;224;Roseau;x
7309;6;231;180;Gojijiziibi;x
7310;222;173;25;Crosby;x
7311;103;234;57;Bowbells;x
7312;48;189;175;Williston;x
7313;243;28;78;Stanley;x
7314;132;212;97;Abaarurush;x
7315;197;192;105;Baahish;x
7316;31;185;222;Washburn;x
7317;122;46;198;Beach;x
7318;153;152;197;Dickinson;x
7319;156;132;145;Stanton;x
7320;247;122;94;Amidon;x
7321;27;187;206;Bowman;x
7322;113;129;12;Inyanwakagapi Wakpá;x
7323;53;172;50;Hettinger;x
7324;54;199;221;Hunkpapa;x
7325;112;9;158;Carson;x
7326;80;251;242;Steele;x
7327;91;45;152;Etazipokase Wakpa;x
7328;253;182;78;Linton;x
7329;195;222;131;Napoleon;x
7330;17;99;111;Ashley;x
7331;27;87;12;LaMoure;x
7332;127;122;100;Ellendale;x
7333;111;176;36;Lisbon;x
7334;73;232;177;Forman;x
7335;137;186;36;Chahinkapa;x
7336;170;17;49;Valley City;x
7337;141;82;180;Hillsboro;x
7338;226;35;172;Cooperstown;x
7339;98;62;27;Carrington;x
7340;248;139;19;Fessenden;x
7341;200;58;84;McClusky;x
7342;4;224;83;Grand Forks;x
7343;254;130;206;Lakhota;x
7344;5;199;206;Grafton;x
7345;91;112;247;Mirixubaash;x
7346;215;84;121;Rugby;x
7347;90;104;4;Towner;x
7348;206;53;200;Langdon;x
7349;76;114;184;Rolla;x
7350;82;78;123;Bottineau;x
7351;20;94;84;Itazipcho;x
7352;42;236;72;Sihásapa;x
7353;62;235;110;Owáyasuta;x
7354;69;104;174;Bison;x
7355;114;248;140;Maktáza;x
7356;79;175;22;Wakpá Wasté;x
7357;49;211;75;Blechán;x
7358;45;2;124;Paha Sapa;x
7359;80;169;146;Mni Kháta;x
7360;11;118;163;Wazíbló;x
7361;82;30;170;Mnikhówozu;x
7362;243;137;171;Wakpá Sica;x
7363;98;178;114;Wanblí Hohpi;x
7364;231;181;221;Makhízita Wakpá;x
7365;136;116;114;Pazóla Othúnwahe;x
7366;160;89;181;Sicangu Oyate;x
7367;79;174;53;Chankpé Ópi Wakpála;x
7368;198;198;119;Khulwíchasa;x
7369;202;30;6;Makhízita;x
7370;51;218;111;Mnisose;x
7371;150;121;92;Mound City;x
7372;220;207;147;Ipswich;x
7373;16;101;162;Gettysburg;x
7374;128;107;117;Faulkton;x
7375;235;207;64;Miller;x
7376;43;178;30;Ablíla;x
7377;99;63;187;Ateyapiotitanni;x
7378;107;210;16;Inkpaduta;x
7379;224;34;108;Redfield;x
7380;131;212;213;Clark;x
7381;127;251;43;Kampeska;x
7382;31;177;106;Mdéza;x
7383;138;213;166;Huron;x
7384;109;107;136;De Smet;x
7385;224;167;228;Brookings;x
7386;220;141;0;Gann Valley;x
7387;141;212;147;Woonsocket;x
7388;170;124;233;Flandreau;x
7389;213;25;179;Plankinton;x
7390;178;116;147;Alexandria;x
7391;23;123;217;Lake Andes;x
7392;169;9;50;Olivet;x
7393;63;50;35;Parker;x
7394;217;223;179;Tyndall;x
7395;177;136;94;Waséoyuze;x
7396;173;139;53;Plentywood;x
7397;107;182;76;Scobey;x
7398;160;21;82;Wolf Point;x
7399;189;167;202;Circle;x
7400;67;214;223;Glendive;x
7401;125;10;88;Terry;x
7402;212;101;106;Wibaux;x
7403;83;194;174;Glasgow;x
7404;213;62;115;Malta;x
7405;14;210;196;Harlem;x
7406;58;218;241;Jordan;x
7407;91;115;129;Winnett;x
7408;132;214;235;Lewistown;x
7409;182;24;237;Baker;x
7410;222;111;18;Ijkalaka;x
7411;34;241;171;Vetanoveo'he;x
7412;169;7;229;Broadus;x
7413;247;251;124;Forsyth;x
7414;255;173;86;Hysham;x
7415;65;154;131;Roundup;x
7416;225;65;114;Ryegate;x
7417;143;207;46;Harlowton;x
7418;118;112;167;Big Timber;x
7419;36;108;38;Columbus;x
7420;12;139;195;Red Lodge;x
7421;91;4;44;He'konemahoeve'ho'eno;x
7422;30;90;3;Fort Benton;x
7423;113;53;59;Shelby;x
7424;237;14;133;Conrad;x
7425;117;40;167;Cut Bank;x
7426;250;85;127;Clqetw;x
7427;154;174;40;Libby;x
7428;190;220;94;Thompson Falls;x
7429;204;181;51;Polson;x
7430;28;213;168;Superior;x
7431;246;131;129;Sin Min Koos;x
7432;175;245;165;Deer Lodge;x
7433;228;60;175;Philipsburg;x
7434;150;16;253;Clclclé;x
7435;194;9;175;Dillon;x
7436;81;171;224;Butte;x
7437;92;169;29;Virginia City;x
7438;155;98;21;Bozeman;x
7439;110;107;188;Livingston;x
7440;193;57;107;Boulder;x
7441;29;145;106;Townsend;x
7442;89;73;3;White Sulphur Springs;x
7443;102;189;47;Stanford;x
7444;29;232;250;Great Falls;x
7445;149;108;251;Choteau;x
7446;179;51;122;Torrington;x
7447;56;128;43;Wheatland;x
7448;232;171;222;Laramie;x
7449;180;95;252;Douglas;x
7450;197;107;70;Lusk;x
7451;21;197;5;Newcastle;x
7452;195;78;97;Owíwanyang Wachí;x
7453;225;153;111;Basawaxaawúua;x
7454;37;164;21;Rawlins;x
7455;122;238;32;Buffalo;x
7456;128;7;116;Washakie;x
7457;86;198;207;Basin;x
7458;246;192;140;Evanston;x
7459;27;126;176;Kemmerer;x
7460;71;238;202;Seedskeedee Agie;x
7461;14;180;27;Hóóxonó'oo;x
7462;141;15;84;Xonoú'oo;x
7463;132;249;95;Teewinot;x
7464;179;51;83;Awaxaawe Báaxxioo;x
7465;63;238;79;Julesburg;x
7466;168;154;143;Sterling;x
7467;122;116;21;Greeley;x
7468;36;208;187;Fort Morgan;x
7469;95;145;74;Akron;x
7470;213;132;192;Kwtsaan;x
7471;244;93;140;Brighton;x
7472;233;193;132;Niineniiniiciihehe;x
7473;129;88;33;Golden;x
7474;217;50;0;Castle Rock;x
7475;120;236;67;Elizabeth;x
7476;82;188;13;Hugo;x
7477;103;47;99;Burlington;x
7478;176;100;198;Cheyenne Wells;x
7479;235;64;250;Eads;x
7480;251;122;226;Pueblo CO;x
7481;33;184;190;La Junta;x
7482;252;161;226;Las Animas;x
7483;254;75;150;Lamar;x
7484;225;16;244;Walsenburg;x
7485;178;92;184;Huajatolla;x
7486;178;140;198;Springfield;x
7487;128;65;71;Neníisótoyóú'u;x
7488;232;98;194;Boulder;x
7489;137;147;79;Nichebechii;x
7490;241;106;65;Xakxwet;x
7491;80;48;98;Yamparika;x
7492;191;191;84;Yapudttka;x
7493;183;167;65;Central City;x
7494;171;255;134;Eagle;x
7495;153;162;212;Meeker;x
7496;214;61;25;Glenwood Springs;x
7497;126;81;133;Heeyotoyoo;x
7498;184;121;16;Fairplay;x
7499;167;151;166;Aspen;x
7500;11;168;27;Salida;x
7501;111;217;247;Uncompahgre;x
7502;234;79;11;Tomichi;x
7503;243;222;182;Montrose;x
7504;138;30;163;Cañon City;x
7505;216;223;200;Tareewach;x
7506;203;6;63;Saguache;x
7507;86;255;106;Lake City;x
7508;109;101;197;Telluride;x
7509;115;202;140;Silverton;x
7510;237;213;19;Cortez;x
7511;115;28;94;Kahpota;x
7512;210;6;142;Weminuche;x
7513;184;147;56;Sip'ophe;x
7514;210;120;40;Kapota;x
7515;202;145;84;San Luis;x
7516;137;198;59;Pengwideka;x
7517;238;112;232;Cumumba;x
7518;146;184;137;Yoowetuh;x
